16:46:23 27:02:2012	+5.002990E-01,+1.000000E-03,+9.910000E+37,+4.900146E+03,+3.584400E+04,+5.003254E-01,+1.000000E-03,+9.910000E+37,+4.900210E+03,+3.584400E+04,+5.003435E-01,+1.000000E-03,+9.910000E+37,+4.900273E+03,+3.584400E+04,+7.573282E-02,+0.000000E+00,+9.910000E+37,+4.900405E+03,+3.584400E+04
16:47:10 27:02:2012	+5.122876E-01,+1.000000E-03,+9.910000E+37,+4.946901E+03,+3.584400E+04,+5.123067E-01,+1.000000E-03,+9.910000E+37,+4.946965E+03,+3.584400E+04,+5.123202E-01,+1.000000E-03,+9.910000E+37,+4.947028E+03,+3.584400E+04,+5.433679E-02,+0.000000E+00,+9.910000E+37,+4.947146E+03,+3.584400E+04
checks B
16:48:28 27:02:2012	+4.923879E-01,+1.000000E-03,+9.910000E+37,+5.025194E+03,+3.584400E+04,+4.923869E-01,+1.000000E-03,+9.910000E+37,+5.025257E+03,+3.584400E+04,+4.923897E-01,+1.000000E-03,+9.910000E+37,+5.025321E+03,+3.584400E+04,+1.062476E-01,+0.000000E+00,+9.910000E+37,+5.025439E+03,+3.584400E+04
16:50:35 27:02:2012	+4.968841E-01,+1.000000E-03,+9.910000E+37,+5.151562E+03,+3.584400E+04,+4.968806E-01,+1.000000E-03,+9.910000E+37,+5.151626E+03,+3.584400E+04,+4.968796E-01,+1.000000E-03,+9.910000E+37,+5.151689E+03,+3.584400E+04,+1.133121E-01,+0.000000E+00,+9.910000E+37,+5.151814E+03,+3.584400E+04
16:51:57 27:02:2012	+9.999832E+00,+1.000000E-03,+9.910000E+37,+5.233322E+03,+3.585200E+04,+9.999660E+00,+1.000000E-03,+9.910000E+37,+5.233385E+03,+3.585200E+04,+9.999640E+00,+1.000000E-03,+9.910000E+37,+5.233449E+03,+3.585200E+04,+9.972563E+00,+0.000000E+00,+9.910000E+37,+5.233514E+03,+3.584400E+04
16:52:21 27:02:2012	+9.999860E+00,+1.000000E-03,+9.910000E+37,+5.257526E+03,+3.585200E+04,+9.999643E+00,+1.000000E-03,+9.910000E+37,+5.257590E+03,+3.585200E+04,+9.999652E+00,+1.000000E-03,+9.910000E+37,+5.257653E+03,+3.585200E+04,+9.979302E+00,+0.000000E+00,+9.910000E+37,+5.257718E+03,+3.584400E+04
16:52:36 27:02:2012	+9.999858E+00,+1.000000E-03,+9.910000E+37,+5.272690E+03,+3.585200E+04,+9.999624E+00,+1.000000E-03,+9.910000E+37,+5.272753E+03,+3.585200E+04,+9.999644E+00,+1.000000E-03,+9.910000E+37,+5.272817E+03,+3.585200E+04,+9.976892E+00,+0.000000E+00,+9.910000E+37,+5.272882E+03,+3.584400E+04
16:53:06 27:02:2012	+9.999874E+00,+1.000000E-03,+9.910000E+37,+5.302737E+03,+3.585200E+04,+9.999664E+00,+1.000000E-03,+9.910000E+37,+5.302801E+03,+3.585200E+04,+9.999640E+00,+1.000000E-03,+9.910000E+37,+5.302864E+03,+3.585200E+04,+9.981223E+00,+0.000000E+00,+9.910000E+37,+5.302928E+03,+3.584400E+04
16:53:58 27:02:2012	+9.999869E+00,+1.000000E-03,+9.910000E+37,+5.354646E+03,+3.585200E+04,+9.999686E+00,+1.000000E-03,+9.910000E+37,+5.354710E+03,+3.585200E+04,+9.999689E+00,+1.000000E-03,+9.910000E+37,+5.354774E+03,+3.585200E+04,+9.973405E+00,+0.000000E+00,+9.910000E+37,+5.354838E+03,+3.584400E+04
16:54:43 27:02:2012	+9.999836E+00,+1.000000E-03,+9.910000E+37,+5.399530E+03,+3.585200E+04,+9.999644E+00,+1.000000E-03,+9.910000E+37,+5.399593E+03,+3.585200E+04,+9.999647E+00,+1.000000E-03,+9.910000E+37,+5.399657E+03,+3.585200E+04,+9.976299E+00,+0.000000E+00,+9.910000E+37,+5.399722E+03,+3.584400E+04
16:57:00 27:02:2012	+5.041534E-01,+1.000000E-03,+9.910000E+37,+5.536276E+03,+3.584400E+04,+5.041640E-01,+1.000000E-03,+9.910000E+37,+5.536340E+03,+3.584400E+04,+5.041708E-01,+1.000000E-03,+9.910000E+37,+5.536403E+03,+3.584400E+04,+7.804089E-02,+0.000000E+00,+9.910000E+37,+5.536527E+03,+3.584400E+04
16:43:20 28:02:2012	+9.999782E+00,+1.000000E-03,+9.910000E+37,+6.308135E+02,+3.585200E+04,+9.999564E+00,+1.000000E-03,+9.910000E+37,+6.308770E+02,+3.585200E+04,+9.999550E+00,+1.000000E-03,+9.910000E+37,+6.309404E+02,+3.585200E+04,+9.994633E+00,+0.000000E+00,+9.910000E+37,+6.310039E+02,+3.584400E+04
